,users,first,last
3096,17,2021-08-10 10:36:00,2021-08-10 10:51:00
3097,17,2021-08-10 11:44:00,2021-08-10 11:47:00
3098,17,2021-08-10 12:12:00,2021-08-10 13:12:00
3099,17,2021-08-10 14:29:00,2021-08-10 15:03:00
3100,17,2021-08-10 15:25:00,2021-08-10 15:30:00
3101,17,2021-08-10 16:09:00,2021-08-10 16:09:00
3102,17,2021-08-10 16:47:00,2021-08-10 19:15:00
3103,17,2021-08-10 20:24:00,2021-08-10 20:38:00
3104,17,2021-08-10 20:47:00,2021-08-10 20:48:00
3105,17,2021-08-10 21:04:00,2021-08-10 21:05:00
3106,17,2021-08-10 21:20:00,2021-08-10 23:55:00
3107,17,2021-08-11 07:57:00,2021-08-11 08:07:00
3108,17,2021-08-11 08:46:00,2021-08-11 08:58:00
3109,17,2021-08-11 10:32:00,2021-08-11 10:34:00
3110,17,2021-08-11 11:37:00,2021-08-11 11:40:00
3111,17,2021-08-11 12:03:00,2021-08-11 12:35:00
3112,17,2021-08-11 13:24:00,2021-08-11 16:21:00
3113,17,2021-08-11 16:50:00,2021-08-11 17:23:00
3114,17,2021-08-11 17:34:00,2021-08-11 17:35:00
3115,17,2021-08-11 18:41:00,2021-08-11 19:09:00
3116,17,2021-08-11 19:28:00,2021-08-11 20:13:00
3117,17,2021-08-11 20:30:00,2021-08-11 20:33:00
3118,17,2021-08-11 21:11:00,2021-08-11 21:32:00
3119,17,2021-08-12 07:53:00,2021-08-12 09:37:00
3120,17,2021-08-12 10:55:00,2021-08-12 10:56:00
3121,17,2021-08-12 11:22:00,2021-08-12 11:25:00
3122,17,2021-08-12 12:27:00,2021-08-12 13:49:00
3123,17,2021-08-12 14:41:00,2021-08-12 14:48:00
3124,17,2021-08-12 15:20:00,2021-08-12 15:32:00
3125,17,2021-08-12 16:13:00,2021-08-12 16:16:00
3126,17,2021-08-12 16:52:00,2021-08-12 19:44:00
3127,17,2021-08-12 20:11:00,2021-08-12 20:53:00
3128,17,2021-08-12 21:44:00,2021-08-12 21:45:00
3129,17,2021-08-12 21:54:00,2021-08-12 23:33:00
3130,17,2021-08-13 07:46:00,2021-08-13 08:03:00
3131,17,2021-08-13 09:52:00,2021-08-13 09:54:00
3132,17,2021-08-13 10:05:00,2021-08-13 11:13:00
3133,17,2021-08-13 11:58:00,2021-08-13 12:03:00
3134,17,2021-08-13 12:35:00,2021-08-13 14:59:00
3135,17,2021-08-13 15:54:00,2021-08-13 16:03:00
3136,17,2021-08-13 16:19:00,2021-08-13 16:19:00
3137,17,2021-08-13 16:28:00,2021-08-13 16:31:00
3138,17,2021-08-13 16:56:00,2021-08-13 17:01:00
3139,17,2021-08-13 18:18:00,2021-08-13 18:18:00
3140,17,2021-08-13 20:05:00,2021-08-13 20:13:00
3141,17,2021-08-13 20:40:00,2021-08-13 20:41:00
3142,17,2021-08-13 20:53:00,2021-08-13 21:28:00
3143,17,2021-08-14 10:59:00,2021-08-14 11:33:00
3144,17,2021-08-14 12:00:00,2021-08-14 13:18:00
3145,17,2021-08-14 13:24:00,2021-08-14 13:26:00
3146,17,2021-08-14 13:49:00,2021-08-14 13:49:00
3147,17,2021-08-14 14:16:00,2021-08-14 14:51:00
3148,17,2021-08-14 15:03:00,2021-08-14 15:15:00
3149,17,2021-08-14 15:39:00,2021-08-14 16:12:00
3150,17,2021-08-14 17:20:00,2021-08-14 17:34:00
3151,17,2021-08-14 19:06:00,2021-08-15 10:18:00
3152,17,2021-08-15 10:40:00,2021-08-15 10:46:00
3153,17,2021-08-15 11:17:00,2021-08-15 12:48:00
3154,17,2021-08-15 13:42:00,2021-08-15 13:52:00
3155,17,2021-08-15 14:23:00,2021-08-15 15:16:00
3156,17,2021-08-15 15:33:00,2021-08-15 15:34:00
3157,17,2021-08-15 20:25:00,2021-08-15 20:55:00
3158,17,2021-08-16 15:22:00,2021-08-16 17:12:00
3159,17,2021-08-16 20:52:00,2021-08-16 22:12:00
3160,17,2021-08-17 07:47:00,2021-08-17 08:03:00
3161,17,2021-08-17 08:52:00,2021-08-17 09:10:00
3162,17,2021-08-17 10:38:00,2021-08-17 11:31:00
3163,17,2021-08-17 12:18:00,2021-08-17 13:11:00
3164,17,2021-08-17 13:36:00,2021-08-17 13:40:00
3165,17,2021-08-17 14:04:00,2021-08-17 14:09:00
3166,17,2021-08-17 14:56:00,2021-08-17 15:53:00
3167,17,2021-08-17 16:31:00,2021-08-17 16:38:00
3168,17,2021-08-17 16:59:00,2021-08-17 17:18:00
3169,17,2021-08-17 18:17:00,2021-08-17 18:17:00
3170,17,2021-08-17 18:30:00,2021-08-17 19:38:00
3171,18,2021-07-16 00:27:00,2021-07-17 07:21:00
3172,18,2021-07-17 11:13:00,2021-07-17 12:07:00
3173,18,2021-07-17 12:20:00,2021-07-17 12:24:00
3174,18,2021-07-17 15:31:00,2021-07-17 15:55:00
3175,18,2021-07-17 16:14:00,2021-07-17 16:23:00
3176,18,2021-07-17 16:28:00,2021-07-17 16:59:00
3177,18,2021-07-17 17:21:00,2021-07-17 18:44:00
3178,18,2021-07-17 19:19:00,2021-07-17 19:20:00
3179,18,2021-07-17 20:52:00,2021-07-17 21:03:00
3180,18,2021-07-17 23:06:00,2021-07-17 23:07:00
3181,18,2021-07-18 00:40:00,2021-07-18 00:48:00
3182,18,2021-07-18 01:10:00,2021-07-18 01:51:00
3183,18,2021-07-18 02:32:00,2021-07-19 07:21:00
3184,18,2021-07-19 07:26:00,2021-07-19 08:58:00
3185,18,2021-07-19 09:06:00,2021-07-19 10:15:00
3186,18,2021-07-19 10:19:00,2021-07-19 11:33:00
3187,18,2021-07-19 11:49:00,2021-07-19 11:52:00
3188,18,2021-07-19 12:22:00,2021-07-19 13:43:00
3189,18,2021-07-19 13:48:00,2021-07-19 14:22:00
3190,18,2021-07-19 15:41:00,2021-07-19 15:49:00
3191,18,2021-07-19 16:35:00,2021-07-19 16:40:00
3192,18,2021-07-19 18:01:00,2021-07-21 07:37:00
3193,18,2021-07-21 08:31:00,2021-07-21 08:37:00
3194,18,2021-07-21 09:46:00,2021-07-21 10:08:00
3195,18,2021-07-21 10:14:00,2021-07-21 10:15:00
3196,18,2021-07-21 11:14:00,2021-07-21 11:49:00
3197,18,2021-07-21 12:04:00,2021-07-21 12:08:00
3198,18,2021-07-21 12:17:00,2021-07-21 12:26:00
3199,18,2021-07-21 14:42:00,2021-07-21 14:46:00
3200,18,2021-07-21 18:37:00,2021-07-21 18:42:00
3201,18,2021-07-21 20:14:00,2021-07-21 20:21:00
3202,18,2021-07-21 20:44:00,2021-07-24 01:06:00
3203,18,2021-07-24 01:35:00,2021-07-24 01:35:00
3204,18,2021-07-24 03:07:00,2021-07-24 03:36:00
3205,18,2021-07-24 04:41:00,2021-07-24 06:01:00
3206,18,2021-07-24 07:40:00,2021-07-24 07:40:00
3207,18,2021-07-24 08:07:00,2021-07-24 08:31:00
3208,18,2021-07-24 08:49:00,2021-07-24 09:34:00
3209,18,2021-07-24 09:54:00,2021-07-24 10:45:00
3210,18,2021-07-24 10:50:00,2021-07-24 20:20:00
3211,18,2021-07-24 20:29:00,2021-07-24 20:49:00
3212,18,2021-07-24 20:55:00,2021-07-24 21:55:00
3213,18,2021-07-24 22:04:00,2021-07-24 22:19:00
3214,18,2021-07-24 22:26:00,2021-07-24 22:49:00
3215,18,2021-07-25 07:25:00,2021-07-25 07:31:00
3216,18,2021-07-25 10:44:00,2021-07-25 11:37:00
3217,18,2021-07-25 12:04:00,2021-07-25 12:15:00
3218,18,2021-07-25 12:48:00,2021-07-25 12:49:00
3219,18,2021-07-25 14:16:00,2021-07-25 14:39:00
3220,18,2021-07-25 16:35:00,2021-07-25 17:16:00
3221,18,2021-07-25 17:31:00,2021-07-25 17:31:00
3222,18,2021-07-25 17:47:00,2021-07-25 17:52:00
3223,18,2021-07-25 18:21:00,2021-07-25 18:39:00
3224,18,2021-07-25 18:52:00,2021-07-25 19:05:00
3225,18,2021-07-25 19:24:00,2021-07-25 19:40:00
3226,18,2021-07-25 19:53:00,2021-07-25 19:53:00
3227,18,2021-07-25 20:04:00,2021-07-25 21:27:00
3228,18,2021-07-25 22:12:00,2021-07-25 22:29:00
3229,18,2021-07-25 22:53:00,2021-07-26 08:56:00
3230,18,2021-07-26 10:01:00,2021-07-26 11:47:00
3231,18,2021-07-26 12:08:00,2021-07-26 13:18:00
3232,18,2021-07-26 13:56:00,2021-07-26 13:58:00
3233,18,2021-07-26 14:45:00,2021-07-26 16:27:00
3234,18,2021-07-26 16:36:00,2021-07-26 16:49:00
3235,18,2021-07-26 18:47:00,2021-07-26 18:47:00
3236,18,2021-07-26 20:19:00,2021-07-27 06:04:00
3237,18,2021-07-27 07:24:00,2021-07-27 08:49:00
3238,18,2021-07-27 08:54:00,2021-07-27 09:18:00
3239,18,2021-07-27 10:05:00,2021-07-27 10:46:00
3240,18,2021-07-27 11:36:00,2021-07-27 12:52:00
3241,18,2021-07-27 13:33:00,2021-07-27 14:03:00
3242,18,2021-07-27 14:55:00,2021-07-27 16:44:00
3243,18,2021-07-27 17:12:00,2021-07-27 17:16:00
3244,18,2021-07-27 18:33:00,2021-07-30 05:41:00
3245,18,2021-07-30 05:59:00,2021-07-30 06:22:00
3246,18,2021-07-30 06:59:00,2021-07-30 08:26:00
3247,18,2021-07-30 08:31:00,2021-07-30 08:59:00
3248,18,2021-07-30 09:10:00,2021-07-30 09:13:00
3249,18,2021-07-30 11:42:00,2021-07-30 12:04:00
3250,18,2021-07-30 12:08:00,2021-07-30 12:09:00
3251,18,2021-07-30 13:12:00,2021-07-30 13:23:00
3252,18,2021-07-30 13:31:00,2021-07-30 13:32:00
3253,18,2021-07-30 14:17:00,2021-07-30 14:25:00
3254,18,2021-07-30 14:46:00,2021-07-30 14:47:00
3255,18,2021-07-30 17:47:00,2021-07-30 18:27:00
3256,18,2021-07-30 18:32:00,2021-07-31 06:28:00
3257,18,2021-07-31 08:11:00,2021-07-31 08:14:00
3258,18,2021-07-31 08:33:00,2021-07-31 08:33:00
3259,18,2021-07-31 09:36:00,2021-07-31 10:30:00
3260,18,2021-07-31 10:42:00,2021-07-31 10:54:00
3261,18,2021-07-31 11:40:00,2021-07-31 11:47:00
3262,18,2021-07-31 12:27:00,2021-07-31 12:34:00
3263,18,2021-07-31 12:59:00,2021-07-31 13:19:00
3264,18,2021-07-31 13:26:00,2021-07-31 13:35:00
3265,18,2021-07-31 14:04:00,2021-07-31 14:06:00
3266,18,2021-07-31 14:28:00,2021-08-01 03:28:00
3267,18,2021-08-01 06:41:00,2021-08-01 07:03:00
3268,18,2021-08-01 07:27:00,2021-08-01 07:33:00
3269,18,2021-08-01 07:38:00,2021-08-01 07:51:00
3270,18,2021-08-01 08:02:00,2021-08-03 07:21:00
3271,18,2021-08-03 11:37:00,2021-08-03 11:46:00
3272,18,2021-08-03 11:59:00,2021-08-03 12:30:00
3273,18,2021-08-03 12:50:00,2021-08-03 13:39:00
3274,18,2021-08-03 13:56:00,2021-08-03 13:58:00
3275,18,2021-08-03 14:06:00,2021-08-03 14:43:00
3276,18,2021-08-03 16:23:00,2021-08-03 16:35:00
3277,18,2021-08-03 17:29:00,2021-08-03 17:35:00
3278,18,2021-08-03 18:15:00,2021-08-04 06:46:00
3279,18,2021-08-04 07:12:00,2021-08-04 07:33:00
3280,18,2021-08-04 07:39:00,2021-08-04 07:40:00
3281,18,2021-08-04 08:03:00,2021-08-04 08:07:00
3282,18,2021-08-04 12:04:00,2021-08-04 12:30:00
3283,18,2021-08-04 12:46:00,2021-08-04 12:52:00
3284,18,2021-08-04 16:21:00,2021-08-05 06:54:00
3285,18,2021-08-05 10:22:00,2021-08-05 10:23:00
3286,18,2021-08-05 12:11:00,2021-08-05 12:14:00
3287,18,2021-08-05 12:27:00,2021-08-05 12:33:00
3288,18,2021-08-05 13:39:00,2021-08-05 14:31:00
3289,18,2021-08-05 16:14:00,2021-08-05 16:56:00
3290,18,2021-08-05 17:00:00,2021-08-05 17:58:00
3291,18,2021-08-05 18:24:00,2021-08-05 18:55:00
3292,18,2021-08-05 19:33:00,2021-08-05 19:33:00
3293,18,2021-08-05 20:05:00,2021-08-05 20:13:00
3294,18,2021-08-05 20:42:00,2021-08-06 07:13:00
3295,18,2021-08-06 08:46:00,2021-08-06 09:13:00
3296,18,2021-08-06 09:19:00,2021-08-06 09:44:00
3297,18,2021-08-06 09:51:00,2021-08-06 10:31:00
3298,18,2021-08-06 10:38:00,2021-08-06 10:43:00
3299,18,2021-08-06 10:53:00,2021-08-06 10:57:00
3300,18,2021-08-06 12:26:00,2021-08-06 12:31:00
3301,18,2021-08-06 13:03:00,2021-08-06 13:05:00
3302,18,2021-08-06 13:27:00,2021-08-06 13:30:00
3303,18,2021-08-06 13:58:00,2021-08-06 14:10:00
3304,18,2021-08-06 15:25:00,2021-08-06 15:29:00
3305,18,2021-08-06 17:41:00,2021-08-07 06:30:00
3306,18,2021-08-07 06:41:00,2021-08-07 06:45:00
3307,18,2021-08-07 07:23:00,2021-08-07 07:43:00
3308,18,2021-08-07 08:13:00,2021-08-07 14:14:00
3309,18,2021-08-07 14:42:00,2021-08-07 15:03:00
3310,18,2021-08-07 15:34:00,2021-08-07 22:22:00
3311,18,2021-08-08 07:16:00,2021-08-08 08:01:00
3312,18,2021-08-08 08:23:00,2021-08-08 20:48:00
3313,18,2021-08-09 01:13:00,2021-08-09 01:42:00
3314,18,2021-08-09 02:12:00,2021-08-09 05:40:00
3315,18,2021-08-09 05:47:00,2021-08-09 06:31:00
3316,18,2021-08-09 07:00:00,2021-08-09 07:01:00
3317,18,2021-08-09 07:36:00,2021-08-09 07:45:00
3318,18,2021-08-09 08:36:00,2021-08-09 09:14:00
3319,18,2021-08-09 11:48:00,2021-08-09 11:55:00
3320,18,2021-08-09 12:18:00,2021-08-09 14:40:00
3321,18,2021-08-09 18:06:00,2021-08-10 06:20:00
3322,18,2021-08-10 06:37:00,2021-08-10 06:43:00
3323,18,2021-08-10 06:50:00,2021-08-10 07:53:00
3324,18,2021-08-10 08:09:00,2021-08-10 08:42:00
3325,18,2021-08-10 11:54:00,2021-08-10 12:09:00
3326,18,2021-08-10 12:19:00,2021-08-10 12:25:00
3327,18,2021-08-10 14:50:00,2021-08-10 15:00:00
3328,18,2021-08-10 15:48:00,2021-08-10 16:03:00
3329,18,2021-08-10 16:25:00,2021-08-10 17:01:00
3330,18,2021-08-10 17:06:00,2021-08-10 17:10:00
3331,18,2021-08-10 18:16:00,2021-08-10 18:35:00
3332,18,2021-08-10 19:10:00,2021-08-12 06:42:00
3333,18,2021-08-12 06:57:00,2021-08-12 07:03:00
3334,18,2021-08-12 07:45:00,2021-08-12 08:09:00
3335,18,2021-08-12 08:22:00,2021-08-12 08:25:00
3336,18,2021-08-12 10:43:00,2021-08-12 10:45:00
3337,18,2021-08-12 11:26:00,2021-08-12 11:26:00
3338,18,2021-08-12 11:55:00,2021-08-12 12:20:00
3339,18,2021-08-12 12:50:00,2021-08-12 12:55:00
3340,18,2021-08-12 13:19:00,2021-08-12 13:44:00
3341,18,2021-08-12 18:00:00,2021-08-13 07:54:00
3342,18,2021-08-13 08:32:00,2021-08-13 08:50:00
3343,18,2021-08-13 09:12:00,2021-08-13 10:32:00
3344,18,2021-08-13 10:41:00,2021-08-13 10:54:00
3345,18,2021-08-13 11:21:00,2021-08-13 13:02:00
3346,18,2021-08-13 13:25:00,2021-08-13 13:25:00
3347,18,2021-08-13 14:03:00,2021-08-13 14:20:00
3348,18,2021-08-13 14:29:00,2021-08-13 16:09:00
3349,18,2021-08-13 16:20:00,2021-08-13 17:46:00
3350,18,2021-08-13 18:01:00,2021-08-14 06:37:00
3351,18,2021-08-14 06:57:00,2021-08-14 07:12:00
3352,18,2021-08-14 11:12:00,2021-08-14 11:18:00
3353,18,2021-08-14 11:48:00,2021-08-14 11:52:00
3354,18,2021-08-14 12:06:00,2021-08-14 12:10:00
3355,18,2021-08-14 12:54:00,2021-08-14 13:15:00
3356,18,2021-08-14 14:01:00,2021-08-14 14:28:00
3357,18,2021-08-14 16:46:00,2021-08-15 12:10:00
3358,18,2021-08-15 12:36:00,2021-08-15 12:42:00
3359,18,2021-08-15 12:52:00,2021-08-15 12:52:00
3360,18,2021-08-15 13:03:00,2021-08-15 13:03:00
3361,18,2021-08-15 13:16:00,2021-08-15 20:32:00
3362,18,2021-08-15 20:38:00,2021-08-15 20:59:00
3363,18,2021-08-15 21:10:00,2021-08-15 21:20:00
3364,18,2021-08-15 21:27:00,2021-08-15 21:29:00
3365,18,2021-08-15 21:33:00,2021-08-15 21:43:00
3366,18,2021-08-15 21:47:00,2021-08-16 06:29:00
3367,18,2021-08-16 06:40:00,2021-08-16 07:30:00
3368,18,2021-08-16 09:25:00,2021-08-16 10:10:00
3369,18,2021-08-16 10:30:00,2021-08-16 10:34:00
3370,18,2021-08-16 11:36:00,2021-08-16 11:40:00
3371,18,2021-08-16 12:55:00,2021-08-16 13:16:00
3372,18,2021-08-16 13:56:00,2021-08-16 14:03:00
3373,18,2021-08-16 14:55:00,2021-08-16 16:58:00
3374,18,2021-08-16 17:26:00,2021-08-16 20:48:00
3375,18,2021-08-16 21:07:00,2021-08-16 21:16:00
3376,18,2021-08-16 21:29:00,2021-08-16 21:30:00
3377,18,2021-08-16 21:49:00,2021-08-16 21:51:00
3378,18,2021-08-16 21:56:00,2021-08-17 06:32:00
3379,18,2021-08-17 07:03:00,2021-08-17 07:10:00
3380,18,2021-08-17 07:48:00,2021-08-17 08:55:00
3381,18,2021-08-17 11:56:00,2021-08-17 12:21:00
3382,18,2021-08-17 12:42:00,2021-08-17 13:13:00
3383,18,2021-08-17 13:49:00,2021-08-17 14:10:00
3384,18,2021-08-17 14:25:00,2021-08-17 14:35:00
3385,18,2021-08-17 14:41:00,2021-08-17 14:59:00
3386,18,2021-08-17 15:11:00,2021-08-17 15:19:00
3387,18,2021-08-17 15:45:00,2021-08-17 15:45:00
3388,18,2021-08-17 16:37:00,2021-08-17 16:38:00
3389,18,2021-08-17 17:04:00,2021-08-17 17:06:00
3390,18,2021-08-17 17:32:00,2021-08-17 17:34:00
3391,18,2021-08-17 18:02:00,2021-08-17 20:23:00
3392,18,2021-08-17 20:51:00,2021-08-17 20:53:00
3393,19,2021-08-17 21:04:00,2021-07-16 08:09:00
3394,19,2021-07-16 08:57:00,2021-07-16 16:45:00
3395,19,2021-07-16 16:56:00,2021-07-16 19:31:00
3396,19,2021-07-16 19:45:00,2021-07-16 20:04:00
3397,19,2021-07-16 20:35:00,2021-07-17 08:28:00
3398,19,2021-07-17 09:01:00,2021-07-17 10:34:00
3399,19,2021-07-17 10:43:00,2021-07-17 10:53:00
3400,19,2021-07-17 11:03:00,2021-07-17 14:57:00
3401,19,2021-07-17 16:13:00,2021-07-17 18:05:00
3402,19,2021-07-17 20:07:00,2021-07-17 20:17:00
3403,19,2021-07-17 21:19:00,2021-07-19 12:05:00
3404,19,2021-07-19 12:17:00,2021-07-19 15:50:00
3405,19,2021-07-19 15:59:00,2021-07-19 19:19:00
3406,19,2021-07-19 20:00:00,2021-07-19 20:03:00
3407,19,2021-07-19 20:10:00,2021-07-20 19:25:00
3408,19,2021-07-20 19:31:00,2021-07-21 09:30:00
3409,19,2021-07-21 09:39:00,2021-07-21 09:43:00
3410,19,2021-07-21 10:04:00,2021-07-21 18:34:00
3411,19,2021-07-21 19:18:00,2021-07-21 19:35:00
3412,19,2021-07-21 20:12:00,2021-07-21 20:13:00
3413,19,2021-07-21 20:28:00,2021-07-22 09:03:00
3414,19,2021-07-22 09:08:00,2021-07-22 09:54:00
3415,19,2021-07-22 10:11:00,2021-07-22 10:18:00
3416,19,2021-07-22 11:01:00,2021-07-23 08:04:00
3417,19,2021-07-23 08:55:00,2021-07-23 19:26:00
3418,19,2021-07-23 20:34:00,2021-07-24 15:40:00
3419,19,2021-07-24 15:57:00,2021-07-24 18:20:00
3420,19,2021-07-24 19:08:00,2021-07-24 19:28:00
3421,19,2021-07-24 20:20:00,2021-07-26 08:19:00
3422,19,2021-07-26 09:04:00,2021-07-26 09:09:00
3423,19,2021-07-26 10:56:00,2021-07-26 18:22:00
3424,19,2021-07-26 18:40:00,2021-07-27 08:03:00
3425,19,2021-07-27 08:54:00,2021-07-27 09:04:00
3426,19,2021-07-27 09:43:00,2021-07-27 12:31:00
3427,19,2021-07-27 13:38:00,2021-07-27 13:42:00
3428,19,2021-07-27 14:17:00,2021-07-27 14:38:00
3429,19,2021-07-27 14:43:00,2021-07-27 14:44:00
3430,19,2021-07-27 14:57:00,2021-07-27 15:00:00
3431,19,2021-07-27 15:07:00,2021-07-27 15:10:00
3432,19,2021-07-27 15:15:00,2021-07-27 18:16:00
3433,19,2021-07-27 19:08:00,2021-07-28 16:19:00
3434,19,2021-07-28 16:25:00,2021-07-28 19:21:00
3435,19,2021-07-28 19:39:00,2021-07-29 10:09:00
3436,19,2021-07-29 11:21:00,2021-07-29 12:01:00
3437,19,2021-07-29 13:18:00,2021-07-29 13:24:00
3438,19,2021-07-29 14:19:00,2021-07-29 17:48:00
3439,19,2021-07-29 17:58:00,2021-07-29 19:16:00
3440,19,2021-07-29 20:20:00,2021-07-30 08:05:00
3441,19,2021-07-30 08:53:00,2021-07-30 10:29:00
3442,19,2021-07-30 10:38:00,2021-07-30 18:11:00
3443,19,2021-07-30 19:12:00,2021-07-30 19:55:00
3444,19,2021-07-30 20:16:00,2021-07-31 18:01:00
3445,19,2021-07-31 18:40:00,2021-07-31 18:44:00
3446,19,2021-07-31 18:55:00,2021-07-31 19:54:00
3447,19,2021-07-31 23:10:00,2021-07-31 23:25:00
3448,19,2021-07-31 23:48:00,2021-08-02 08:11:00
3449,19,2021-08-02 09:05:00,2021-08-03 18:54:00
3450,19,2021-08-03 19:01:00,2021-08-11 06:16:00
3451,19,2021-08-11 06:20:00,2021-08-11 06:21:00
3452,19,2021-08-11 07:38:00,2021-08-11 07:44:00
3453,19,2021-08-11 10:37:00,2021-08-11 13:22:00
3454,19,2021-08-11 13:26:00,2021-08-11 14:06:00
3455,19,2021-08-11 15:04:00,2021-08-12 16:47:00
3456,19,2021-08-12 17:19:00,2021-08-13 09:29:00
3457,19,2021-08-13 09:51:00,2021-08-13 10:07:00
3458,19,2021-08-13 11:20:00,2021-08-13 17:48:00
3459,19,2021-08-13 21:59:00,2021-08-16 08:11:00
3460,19,2021-08-16 08:56:00,2021-08-16 09:25:00
3461,19,2021-08-16 09:51:00,2021-08-16 12:35:00
3462,19,2021-08-16 12:59:00,2021-08-16 13:30:00
3463,19,2021-08-16 14:48:00,2021-08-16 14:50:00
3464,19,2021-08-16 15:24:00,2021-08-16 15:28:00
3465,19,2021-08-16 16:27:00,2021-08-16 19:32:00
3466,19,2021-08-16 21:03:00,2021-08-17 09:54:00
3467,19,2021-08-17 10:10:00,2021-08-17 10:47:00
3468,19,2021-08-17 11:13:00,2021-08-17 12:26:00
3469,19,2021-08-17 13:55:00,2021-08-17 14:26:00
3470,20,2021-08-17 16:08:00,2021-07-16 09:53:00
3471,20,2021-07-16 10:11:00,2021-07-16 14:15:00
3472,20,2021-07-16 16:19:00,2021-07-16 17:58:00
3473,20,2021-07-16 18:49:00,2021-07-17 10:33:00
3474,20,2021-07-17 10:55:00,2021-07-18 01:55:00
3475,20,2021-07-18 08:11:00,2021-07-18 08:13:00
3476,20,2021-07-18 08:36:00,2021-07-18 08:55:00
3477,20,2021-07-18 10:32:00,2021-07-18 13:38:00
3478,20,2021-07-18 13:54:00,2021-07-18 14:13:00
3479,20,2021-07-18 14:46:00,2021-07-18 15:14:00
3480,20,2021-07-18 15:47:00,2021-07-18 17:54:00
3481,20,2021-07-18 19:14:00,2021-07-18 19:17:00
3482,20,2021-07-18 19:21:00,2021-07-19 07:36:00
3483,20,2021-07-19 08:27:00,2021-07-19 11:57:00
3484,20,2021-07-19 12:03:00,2021-07-19 13:22:00
3485,20,2021-07-19 13:55:00,2021-07-20 12:29:00
3486,20,2021-07-20 13:13:00,2021-07-20 13:26:00
3487,20,2021-07-20 14:07:00,2021-07-20 15:05:00
3488,20,2021-07-20 18:14:00,2021-07-22 08:16:00
3489,20,2021-07-22 08:43:00,2021-07-22 09:07:00
3490,20,2021-07-22 11:24:00,2021-07-22 11:29:00
3491,20,2021-07-22 11:48:00,2021-07-22 16:46:00
3492,20,2021-07-22 17:58:00,2021-07-22 18:44:00
3493,20,2021-07-22 20:02:00,2021-07-22 21:54:00
3494,20,2021-07-23 08:08:00,2021-07-23 08:21:00
3495,20,2021-07-23 08:54:00,2021-07-23 09:00:00
3496,20,2021-07-23 09:09:00,2021-07-23 14:41:00
3497,20,2021-07-23 16:06:00,2021-07-23 17:57:00
3498,20,2021-07-23 18:55:00,2021-07-25 11:49:00
3499,20,2021-07-25 12:31:00,2021-07-25 12:32:00
3500,20,2021-07-25 13:32:00,2021-07-25 15:55:00
3501,20,2021-07-25 16:07:00,2021-07-25 16:08:00
3502,20,2021-07-25 16:14:00,2021-07-25 16:33:00
3503,20,2021-07-25 19:00:00,2021-07-25 19:03:00
3504,20,2021-07-25 19:54:00,2021-07-27 09:52:00
3505,20,2021-07-27 11:37:00,2021-07-28 08:48:00
3506,20,2021-07-28 09:23:00,2021-07-28 17:56:00
3507,20,2021-07-28 18:47:00,2021-07-28 18:49:00
3508,20,2021-07-28 19:05:00,2021-07-29 12:50:00
3509,20,2021-07-29 13:36:00,2021-07-30 08:52:00
3510,20,2021-07-30 09:09:00,2021-07-30 11:00:00
3511,20,2021-07-30 11:48:00,2021-07-30 13:10:00
3512,20,2021-07-30 13:28:00,2021-07-30 14:58:00
3513,20,2021-07-30 16:03:00,2021-07-30 17:04:00
3514,20,2021-07-30 17:22:00,2021-07-30 17:27:00
3515,20,2021-07-30 17:32:00,2021-07-30 17:34:00
3516,20,2021-07-30 18:40:00,2021-07-31 13:14:00
3517,20,2021-07-31 14:15:00,2021-08-02 09:46:00
3518,20,2021-08-02 11:55:00,2021-08-02 13:49:00
3519,20,2021-08-02 17:30:00,2021-08-03 00:37:00
3520,20,2021-08-03 08:01:00,2021-08-03 08:05:00
3521,20,2021-08-03 08:17:00,2021-08-03 09:56:00
3522,20,2021-08-03 10:01:00,2021-08-03 15:02:00
3523,20,2021-08-03 15:06:00,2021-08-03 15:07:00
3524,20,2021-08-03 15:27:00,2021-08-03 15:56:00
3525,20,2021-08-03 16:43:00,2021-08-04 10:48:00
3526,20,2021-08-04 11:39:00,2021-08-04 13:44:00
3527,20,2021-08-04 15:19:00,2021-08-04 18:02:00
3528,20,2021-08-04 18:37:00,2021-08-05 11:21:00
3529,20,2021-08-05 11:49:00,2021-08-05 13:05:00
3530,20,2021-08-05 14:53:00,2021-08-05 20:30:00
3531,20,2021-08-06 08:12:00,2021-08-06 08:25:00
3532,20,2021-08-06 08:54:00,2021-08-06 09:41:00
3533,20,2021-08-06 10:28:00,2021-08-06 13:17:00
3534,20,2021-08-06 14:21:00,2021-08-06 15:45:00
3535,20,2021-08-06 16:26:00,2021-08-06 17:16:00
3536,20,2021-08-06 18:02:00,2021-08-06 19:02:00
3537,20,2021-08-06 21:07:00,2021-08-06 21:11:00
3538,20,2021-08-06 22:10:00,2021-08-06 22:13:00
3539,20,2021-08-06 22:47:00,2021-08-06 22:50:00
3540,20,2021-08-07 08:17:00,2021-08-07 09:04:00
3541,20,2021-08-07 10:10:00,2021-08-07 12:05:00
3542,20,2021-08-07 12:47:00,2021-08-07 14:42:00
3543,20,2021-08-07 15:27:00,2021-08-07 19:20:00
3544,20,2021-08-07 21:23:00,2021-08-08 12:07:00
3545,20,2021-08-08 12:33:00,2021-08-09 08:55:00
3546,20,2021-08-09 10:23:00,2021-08-09 15:33:00
